id,id,tuits_ideas,#palabras,#longitud_ideas_tuits,tuit_o_idea,#etiquetadores,conoce_fuente,hecho_prom,contraar_prom,opinion_prom,argumento_prom,hecho_sum,contraar_sum,opinion_sum,argumento_sum,#menciones,#hashtags,#urls,replies_count,retweets_count,likes_count,reply_to
939,1,55865E+18,@Fernanda_Mashi Quiero saber cómo fue tu voto para la ley del uso progresivo de la fuerza? Ah ya recordé: tu voto fue a favor de la delincuencia y en contra de la fuerza pública,34,177,0,2,0,0.50,0.00,2.50,1.00,0.50,0.00,12.50,2.00,1,0,0,0,0,1,2
940,1,55865E+18,Entonces que reclamas? Desmemoriada corrupta,5,44,0,2,1,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,2
941,1,55865E+18,@Fernanda_Mashi Quiero saber cómo fue tu voto para la ley del uso progresivo de la fuerza? Ah ya recordé: tu voto fue a favor de la delincuencia y en contra de la fuerza pública,34,177,0,2,1,0.00,0.00,5.00,0.50,0.00,0.00,0.00,0.50,1,0,0,0,0,1,2
942,1,55865E+18,@Fernanda_Mashi Quiero saber cómo fue tu voto para la ley del uso progresivo de la fuerza? Ah ya recordé: tu voto fue a favor de la delincuencia y en contra de la fuerza pública. Entonces que reclamas? Desmemoriada corrupta.,39,224,1,2,1,0.00,1.00,4.50,1.00,0.00,2.00,0.50,2.00,1,0,0,0,0,1,2
943,1,55865E+18,@Fernanda_Mashi Quiero saber cómo fue tu voto para la ley del uso progresivo de la fuerza? Ah ya recordé: tu voto fue a favor de la delincuencia y en contra de la fuerza pública. Entonces que reclamas? Desmemoriada corrupta.,39,224,1,2,0,1.50,2.50,2.50,2.00,0.50,12.50,12.50,2.00,1,0,0,0,0,1,2
944,1,55866E+18,@luisantonio_r @NastiencaO @24HorasGYE @PoliciaEcuador está rebajada por delincuencia,8,85,0,2,0,0.50,2.50,0.50,3.00,0.50,12.50,0.50,0.00,4,0,0,0,0,0,4
945,1,55866E+18,No queda más sociedad civil debe hacer justicia y que prevalezca sus derechos,13,77,0,2,0,1.50,0.00,4.50,2.00,4.50,0.00,0.50,2.00,0,0,0,0,0,0,4
946,1,55866E+18,@luisantonio_r @NastiencaO @24HorasGYE @PoliciaEcuador está rebajada por delincuencia. No queda más sociedad civil debe hacer justicia y que prevalezca sus derechos.,21,165,0,2,0,1.00,2.00,2.00,0.00,2.00,8.00,8.00,0.00,4,0,0,0,0,0,4
947,1,55866E+18,@luisantonio_r @NastiencaO @24HorasGYE @PoliciaEcuador está rebajada por delincuencia,8,85,0,2,1,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,4,0,0,0,0,0,4
948,1,55866E+18,No queda más sociedad civil debe hacer justicia y que prevalezca sus derechos,13,77,0,2,1,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,4
949,1,55866E+18,@luisantonio_r @NastiencaO @24HorasGYE @PoliciaEcuador está rebajada por delincuencia. No queda más sociedad civil debe hacer justicia y que prevalezca sus derechos.,21,165,0,2,1,0.50,0.00,4.50,0.50,0.50,0.00,0.50,0.50,4,0,0,0,0,0,4
950,1,55869E+18,Ojalá que la grave situación de inseguridad y delincuencia sea controlada lo más pronto posible,15,95,0,2,0,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,6,39,2
951,1,55869E+18,@PoliciaEcuador El trabajo que realizan cada día al enfrentar a los delincuentes es reconocido por la ciudadanía,17,112,0,2,0,1.50,0.50,5.00,1.00,4.50,0.50,0.00,2.00,1,0,0,0,6,39,2
952,1,55869E+18,@PoliciaEcuador El trabajo que realizan cada día al enfrentar a los delincuentes es reconocido por la ciudadanía. Ojalá que la grave situación de inseguridad y delincuencia sea controlada lo más pronto posible.,32,210,0,2,0,1.50,0.00,5.00,2.50,4.50,0.00,0.00,12.50,1,0,0,0,6,39,2
953,1,55869E+18,Ojalá que la grave situación de inseguridad y delincuencia sea controlada lo más pronto posible,15,95,0,2,1,0.00,0.00,5.00,0.50,0.00,0.00,0.00,0.50,0,0,0,0,6,39,2
954,1,55869E+18,@PoliciaEcuador El trabajo que realizan cada día al enfrentar a los delincuentes es reconocido por la ciudadanía,17,112,0,2,1,1.50,0.00,2.50,0.00,4.50,0.00,12.50,0.00,1,0,0,0,6,39,2
955,1,55869E+18,@PoliciaEcuador El trabajo que realizan cada día al enfrentar a los delincuentes es reconocido por la ciudadanía. Ojalá que la grave situación de inseguridad y delincuencia sea controlada lo más pronto posible.,32,210,0,2,1,1.00,0.00,4.50,1.50,2.00,0.00,0.50,0.50,1,0,0,0,6,39,2
956,1,55871E+18,@PoliciaEcuador LA POLICÍA NACIONAL DDBE INVESTIGAR A LOS JUECES CORRUPTOS QUE DEJAN EN LIBERTAD A TANTO DELINCUENTE * Y DEBE ENJUICIARLOS POR COMPLICIDAD Y ENRIQUECIMIENTO ILÍCITO *ESO FRENARÁ EL AUGE DELINCUENCIA ***,32,218,0,1,1,4.00,1.00,3.00,2.00,0.00,0.00,0.00,0.00,1,0,0,1,1,8,2
957,1,55878E+18,Hay latin kings y otros grupis mafiosos en sus filas,10,52,0,2,0,2.50,0.00,2.50,0.00,12.50,0.00,12.50,0.00,0,0,0,1,1,3,5
958,1,55878E+18,@Collaguazon @Politica2017 @sagomezf @FFAAECUADOR No se tomó las @FFAAECUADOR ? Toda la fuerza pública y @PoliciaEcuador está contaminada con el narcorreismo y delincuencia,23,172,0,2,0,2.50,0.00,3.00,0.00,12.50,0.00,8.00,0.00,6,0,0,1,1,3,5
959,1,55878E+18,Hay latin kings y otros grupis mafiosos en sus filas,10,52,0,1,1,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1,1,3,5
960,1,55878E+18,@Collaguazon @Politica2017 @sagomezf @FFAAECUADOR No se tomó las @FFAAECUADOR ? Toda la fuerza pública y @PoliciaEcuador está contaminada con el narcorreismo y delincuencia. Hay latin kings y otros grupis mafiosos en sus filas,33,226,1,1,1,3.00,3.00,2.00,4.00,0.00,0.00,0.00,0.00,6,0,0,1,1,3,5
961,1,55878E+18,@Collaguazon @Politica2017 @sagomezf @FFAAECUADOR No se tomó las @FFAAECUADOR ? Toda la fuerza pública y @PoliciaEcuador está contaminada con el narcorreismo y delincuencia. Hay latin kings y otros grupis mafiosos en sus filas,33,226,1,2,0,0.50,0.00,5.00,0.00,0.50,0.00,0.00,0.00,6,0,0,1,1,3,5
962,1,55878E+18,@eduvilla57 @PoliciaEcuador Como quieren que los policía le haga frente a la delincuencia si las leyes la asamblea no las cambia y en vez de ir preso el delincuente va preso el policía mi pregunta a todos los que critican a policías y militares si estuvi,46,254,0,1,1,3.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,2,0,0,36,16,316,3
963,1,55878E+18,@eduvilla57 @PoliciaEcuador Como quieren que los policía le haga frente a la delincuencia si las leyes la asamblea no las cambia y en vez de ir preso el delincuente va preso el policía mi pregunta a todos los que critican a policías y militares si estuvi,46,254,0,2,0,0.00,0.00,3.00,2.00,0.00,0.00,8.00,8.00,2,0,0,36,16,316,3
964,1,55878E+18,@VIRIDANS1 @JaimeNavte7722 @patynunezrCh @MashiRafael La banda delincuencia viene por más #LaBandaQuiereVolver,11,110,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,1,0,0,1,1,5
965,1,55878E+18,@VIRIDANS1 @JaimeNavte7722 @patynunezrCh @MashiRafael La banda delincuencia viene por más #LaBandaQuiereVolver,11,110,0,1,1,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4,1,0,0,1,1,5
966,1,55879E+18,Pero algún día la pagaran,5,25,0,2,0,0.50,0.00,4.50,0.00,0.50,0.00,0.50,0.00,0,0,0,0,0,0,2
967,1,55879E+18,@FaustoJarrinT Pillos asquerosos, saqueadores del país, una banda delincuencia eso son, sentenciados, prófugos, narcos infelices,15,128,0,2,0,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,2
968,1,55879E+18,@FaustoJarrinT Pillos asquerosos, saqueadores del país, una banda delincuencia eso son, sentenciados, prófugos, narcos infelices. Pero algún día la pagaran,20,155,0,2,0,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,2
969,1,55879E+18,Pero algún día la pagaran,5,25,0,1,1,2.00,1.00,3.00,4.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2
970,1,55879E+18,@FaustoJarrinT Pillos asquerosos, saqueadores del país, una banda delincuencia eso son, sentenciados, prófugos, narcos infelices. Pero algún día la pagaran,20,155,0,1,1,3.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,2
971,1,55879E+18,Esto ya no es delincuencia común,6,32,0,1,0,3.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,1
972,1,55879E+18,Esto ya no es delincuencia común,6,32,0,1,1,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,1
973,1,55879E+18,Esto ya no es delincuencia común.,6,33,1,1,1,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,1
974,1,55879E+18,Esto ya no es delincuencia común.,6,33,1,2,0,2.00,0.00,4.00,0.00,8.00,0.00,2.00,0.00,0,0,0,0,0,1,1
975,1,55879E+18,Y no vale la excusa (“culpa de Correa”), estás logrando que ese infeliz regrese al poder,16,88,0,2,0,0.00,0.50,4.00,0.00,2.00,0.50,2.00,0.00,0,0,0,0,0,0,2
976,1,55879E+18,@LassoGuillermo Solidarízate con todo el Ecuador, al que tienes desbordado de delincuencia, sicariato y hospitales colapsado,16,124,0,2,0,2.00,0.00,4.00,0.50,8.00,0.00,2.00,0.50,1,0,0,0,0,0,2
977,1,55879E+18,Y no vale la excusa (“culpa de Correa”), estás logrando que ese infeliz regrese al poder,16,88,0,1,1,0.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2
978,1,55879E+18,@LassoGuillermo Solidarízate con todo el Ecuador, al que tienes desbordado de delincuencia, sicariato y hospitales colapsado,16,124,0,1,1,2.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,2
979,1,55879E+18,@LassoGuillermo Solidarízate con todo el Ecuador, al que tienes desbordado de delincuencia, sicariato y hospitales colapsado. Y no vale la excusa (“culpa de Correa”), estás logrando que ese infeliz regrese al poder,32,214,1,1,1,2.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,2
980,1,55879E+18,@LassoGuillermo Solidarízate con todo el Ecuador, al que tienes desbordado de delincuencia, sicariato y hospitales colapsado. Y no vale la excusa (“culpa de Correa”), estás logrando que ese infeliz regrese al poder,32,214,1,2,0,0.00,0.00,5.00,0.50,0.00,0.00,0.00,0.50,1,0,0,0,0,0,2
981,1,55879E+18,@EstebanBernalB Si es prioridad ¿Por qué no se han visto mejoras? ¿Por qué la delincuencia no se reduce sabiendo que es desde la inversión social la solución frente a ello?,30,172,0,1,0,0.00,0.00,4.50,0.00,0.00,0.00,0.50,0.00,1,0,0,0,0,0,2
982,1,55879E+18,@EstebanBernalB Si es prioridad ¿Por qué no se han visto mejoras? ¿Por qué la delincuencia no se reduce sabiendo que es desde la inversión social la solución frente a ello?,30,172,0,1,1,3.00,2.00,1.00,5.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,2
983,1,55879E+18,@josebarce1609 @PoliciaEcuador Me gusta q haya justicia por q la delincuencia es insostenible,13,93,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,1,3
984,1,55879E+18,@josebarce1609 @PoliciaEcuador Me gusta q haya justicia por q la delincuencia es insostenible,13,93,0,1,1,4.00,2.00,2.00,3.00,0.00,0.00,0.00,0.00,2,0,0,0,0,1,3
985,1,5588E+18,@CarrilloRosero @PoliciaEcuador Es una pena lo que vivimos,8,58,0,2,0,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2,0,0,12,8,42,3
986,1,5588E+18,Como parte de todo proceso histórico, la delincuencia y el narcotráfico no es un problema que apareció de repente, sino el resultado del debilitamiento de las fuerzas del orden y el entreguismo a,33,195,0,2,0,1.00,0.00,3.00,4.50,2.00,0.00,8.00,0.50,0,0,0,12,8,42,3
987,1,5588E+18,@CarrilloRosero @PoliciaEcuador Es una pena lo que vivimos,8,58,0,1,1,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2,0,0,12,8,42,3
988,1,5588E+18,Como parte de todo proceso histórico, la delincuencia y el narcotráfico no es un problema que apareció de repente, sino el resultado del debilitamiento de las fuerzas del orden y el entreguismo a,33,195,0,1,1,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0,0,0,12,8,42,3
989,1,5588E+18,@CarrilloRosero @PoliciaEcuador Es una pena lo que vivimos. Como parte de todo proceso histórico, la delincuencia y el narcotráfico no es un problema que apareció de repente, sino el resultado del debilitamiento de las fuerzas del orden y el entreguismo a,41,255,1,1,1,3.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,2,0,0,12,8,42,3
990,1,5588E+18,@CarrilloRosero @PoliciaEcuador Es una pena lo que vivimos. Como parte de todo proceso histórico, la delincuencia y el narcotráfico no es un problema que apareció de repente, sino el resultado del debilitamiento de las fuerzas del orden y el entreguismo a,41,255,1,2,0,0.00,2.00,4.00,2.00,0.00,8.00,2.00,8.00,2,0,0,12,8,42,3
991,1,5588E+18,Lo q vive #Guayaquil es una guerra sin q autoridad alguna haga algo El Presidente ajeno a lo q pasa la Alcaldesa culpando al Presidente la Policía inútil ante la delincuencia El abandono del País cada vez es mayor Seguimos contado muertos Solo queda decir #SOS🇪🇨 #EstadoFallido,47,279,0,2,0,1.50,0.00,5.00,1.50,4.50,0.00,0.00,4.50,0,3,0,2,45,68,1
992,1,5588E+18,@JoseLGuerrero1 La delincuencia está arraigada en las cúpulas del gobierno, un ministro pintado, un ministro de defensa que se hace el loco, un jefe de conjunto militar ocupado en comprar armas para los protestantes!!!!! Que esperaban de un gobierno banqu,40,255,0,2,0,0.00,0.50,4.50,2.50,0.00,0.50,0.50,0.50,1,0,0,0,0,0,2
993,1,5588E+18,Así actúa la delincuencia en el gobierno del evasor #Lasso,10,58,0,2,0,0.00,0.00,3.50,1.00,0.00,0.00,0.50,2.00,0,1,0,0,0,0,1
994,1,5588E+18,El #Ecuador tiene un mandatario incompetente para gobernar pero excelente para ocultar la corrupción de su círculo cercano,18,122,0,2,0,0.00,0.00,5.00,0.50,0.00,0.00,0.00,0.50,0,1,0,0,0,0,1
995,1,5588E+18,Así actúa la delincuencia en el gobierno del evasor #Lasso. El #Ecuador tiene un mandatario incompetente para gobernar pero excelente para ocultar la corrupción de su círculo cercano. #LassoRenuncia #LassoEsUnFracasso #GobiernoFallido,31,234,0,2,0,0.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,0,5,0,0,0,0,1
996,1,5588E+18,#LassoRenuncia #LassoEsUnFracasso #GobiernoFallido,3,50,0,1,1,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,3,0,0,0,0,1
997,1,5588E+18,Así actúa la delincuencia en el gobierno del evasor #Lasso,10,58,0,1,1,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,1
998,1,5588E+18,El #Ecuador tiene un mandatario incompetente para gobernar pero excelente para ocultar la corrupción de su círculo cercano,18,122,0,1,1,1.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,1
999,1,5588E+18,Así actúa la delincuencia en el gobierno del evasor #Lasso. El #Ecuador tiene un mandatario incompetente para gobernar pero excelente para ocultar la corrupción de su círculo cercano. #LassoRenuncia #LassoEsUnFracasso #GobiernoFallido,31,234,0,1,1,1.00,1.00,4.00,3.00,0.00,0.00,0.00,0.00,0,5,0,0,0,0,1
1000,1,55881E+18,O ERES ESTÚPIDO O ERES CHAPA? DURANTE TODO ESE TIEMPO MISERABLE HPTA FUISTE CHAPA ACTIVO Y Q HICISTE? TRAFICASTE ERAS CÓMPLICE D LA DELINCUENCIA? O ERAS LA D CALCUTA? O ERES BRUTO? ESTABAS EN TU VIDA D CHAPA EN ESA SITUACIÓN O T CORTARON EL CEREBRO BESTIA,47,255,0,1,1,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1
1001,1,55881E+18,O ERES ESTÚPIDO O ERES CHAPA? DURANTE TODO ESE TIEMPO MISERABLE HPTA FUISTE CHAPA ACTIVO Y Q HICISTE? TRAFICASTE ERAS CÓMPLICE D LA DELINCUENCIA? O ERAS LA D CALCUTA? O ERES BRUTO? ESTABAS EN TU VIDA D CHAPA EN ESA SITUACIÓN O T CORTARON EL CEREBRO BESTIA,47,255,0,1,0,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1
1002,1,55881E+18,O ERES ESTÚPIDO O ERES CHAPA? DURANTE TODO ESE TIEMPO MISERABLE HPTA FUISTE CHAPA ACTIVO Y Q HICISTE? TRAFICASTE ERAS CÓMPLICE D LA DELINCUENCIA? O ERAS LA D CALCUTA? O ERES BRUTO? ESTABAS EN TU VIDA D CHAPA EN ESA SITUACIÓN O T CORTARON EL CEREBRO BESTIA.,47,256,0,2,0,0.00,2.50,5.00,0.00,0.00,12.50,0.00,0.00,0,0,0,0,0,0,1
1003,1,55882E+18,@EsteffaPf @LassoGuillermo @PoliciaEcuador @CarrilloRosero @InteriorEc @BancadaPkEc @BancadaUNESec @La6Ecuador @ID12Ecuador @CREOEcuador Que Dios nos proteja al salir y al regresar a casa, ya es hora que busque una estrategia y parar tanta delincuencia,32,252,0,1,0,0.00,2.00,5.00,1.00,0.00,0.00,0.00,0.00,10,0,0,1,1,1,11
1004,1,55882E+18,@EsteffaPf @LassoGuillermo @PoliciaEcuador @CarrilloRosero @InteriorEc @BancadaPkEc @BancadaUNESec @La6Ecuador @ID12Ecuador @CREOEcuador Que Dios nos proteja al salir y al regresar a casa, ya es hora que busque una estrategia y parar tanta delincuencia,32,252,0,1,1,2.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,10,0,0,1,1,1,11
1005,1,55882E+18,@EsteffaPf @LassoGuillermo @PoliciaEcuador @CarrilloRosero @InteriorEc @BancadaPkEc @BancadaUNESec @La6Ecuador @ID12Ecuador @CREOEcuador Que Dios nos proteja al salir y al regresar a casa, ya es hora que busque una estrategia y parar tanta delincuencia. @,33,255,1,2,1,2.00,0.00,3.50,2.00,0.00,0.00,0.50,2.00,11,0,0,1,1,1,11
1006,1,55882E+18,@EsteffaPf @LassoGuillermo @PoliciaEcuador @CarrilloRosero @InteriorEc @BancadaPkEc @BancadaUNESec @La6Ecuador @ID12Ecuador @CREOEcuador Que Dios nos proteja al salir y al regresar a casa, ya es hora que busque una estrategia y parar tanta delincuencia. @,33,255,1,2,0,0.00,0.50,5.00,1.00,0.00,0.50,0.00,2.00,11,0,0,1,1,1,11
1007,1,55883E+18,NO ALA DELINCUENCIA NO AL TERRORISMO NO ALOS QUE SAQUEARON MI PAIS ECUADOR RECUERDA CUANDO SUFRAGUES NO AYUDES AL DELINCUENTE A GANAR,22,133,0,1,0,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1
1008,1,55883E+18,NO ALA DELINCUENCIA NO AL TERRORISMO NO ALOS QUE SAQUEARON MI PAIS ECUADOR RECUERDA CUANDO SUFRAGUES NO AYUDES AL DELINCUENTE A GANAR,22,133,0,2,1,0.50,0.00,4.50,1.00,0.50,0.00,0.50,2.00,0,0,0,0,0,0,1
1009,1,55883E+18,los chapas en este país solo sirven para reprimir a los indígenas, por que contra la delincuencia son o sus aliados, o son cobardes, o no tienen el apoyo del estado.,31,165,1,2,1,0.50,0.00,5.00,1.00,0.50,0.00,0.00,2.00,0,0,0,0,0,4,1
1010,1,55883E+18,los chapas en este país solo sirven para reprimir a los indígenas, por que contra la delincuencia son o sus aliados, o son cobardes, o no tienen el apoyo del estado.,31,165,1,1,0,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4,1
1011,1,55883E+18,Una tragedia lo que sucede en Guayaquil,7,39,0,1,0,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0,0,0,2,0,6,1
1012,1,55883E+18,El Estado debe reaccionar o la delincuencia y el narcotráfico se van a tomar el país,16,84,0,1,0,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0,0,0,2,0,6,1
1013,1,55883E+18,Una tragedia lo que sucede en Guayaquil,7,39,0,2,1,2.50,0.00,4.50,0.00,12.50,0.00,0.50,0.00,0,0,0,2,0,6,1
1014,1,55883E+18,El Estado debe reaccionar o la delincuencia y el narcotráfico se van a tomar el país,16,84,0,2,1,1.00,0.00,5.00,0.50,2.00,0.00,0.00,0.50,0,0,0,2,0,6,1
1015,1,55883E+18,Una tragedia lo que sucede en Guayaquil. El Estado debe reaccionar o la delincuencia y el narcotráfico se van a tomar el país.,23,126,1,2,1,2.50,0.00,5.00,1.00,12.50,0.00,0.00,2.00,0,0,0,2,0,6,1
1016,1,55883E+18,Una tragedia lo que sucede en Guayaquil. El Estado debe reaccionar o la delincuencia y el narcotráfico se van a tomar el país.,23,126,1,1,0,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0,0,0,2,0,6,1
1017,1,55883E+18,Las imágenes son terribles la explosión de gran magnitud #Guayaquil vive un estado de terror Instalar una mesa de seguridad no sirve de nada La @Presidencia_Ec y la @alcaldiagye trabajan separados por eso los resultados no se dan El narcotráfico y la delincuencia organizada ⬇️,45,277,0,2,1,3.50,0.00,5.00,1.50,0.50,0.00,0.00,4.50,2,1,0,2,27,34,1
1018,1,55883E+18,Las imágenes son terribles la explosión de gran magnitud #Guayaquil vive un estado de terror Instalar una mesa de seguridad no sirve de nada La @Presidencia_Ec y la @alcaldiagye trabajan separados por eso los resultados no se dan El narcotráfico y la delincuencia organizada ⬇️,45,277,0,1,0,1.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,2,1,0,2,27,34,1
1019,1,55883E+18,Hace falta y de suma urgencia un líder que encamine a la sociedad para protegerse de la delincuencia, el gobierno de @LassoGuillermo fracasó rotundamente en en ese tema, si seguimos esperando la reacción del gobierno, ya no habrá civiles que proteger,41,250,0,1,0,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,1,0,0,0,1,5,1
1020,1,55883E+18,Hace falta y de suma urgencia un líder que encamine a la sociedad para protegerse de la delincuencia, el gobierno de @LassoGuillermo fracasó rotundamente en en ese tema, si seguimos esperando la reacción del gobierno, ya no habrá civiles que proteger...,41,253,0,1,0,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,1,0,0,0,1,5,1
1021,1,55883E+18,Hace falta y de suma urgencia un líder que encamine a la sociedad para protegerse de la delincuencia, el gobierno de @LassoGuillermo fracasó rotundamente en en ese tema, si seguimos esperando la reacción del gobierno, ya no habrá civiles que proteger...,41,253,0,2,1,0.50,0.00,5.00,1.00,0.50,0.00,0.00,2.00,1,0,0,0,1,5,1
1022,1,55884E+18,Deben asumir lo que les corresponde,6,35,0,2,0,2.00,0.00,4.00,0.00,8.00,0.00,2.00,0.00,0,0,0,0,2,6,1
1023,1,55884E+18,Mucha formación militar, pero nulo conocimiento de criminología,8,63,0,1,0,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0,0,0,0,2,6,1
1024,1,55884E+18,El problema es que no existe un solo lineamiento claro para prevenir la delincuencia, más allá de las declaraciones de guerra sin fin,23,133,0,1,0,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0,0,0,0,2,6,1
1025,1,55884E+18,No,1,2,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,6,1
1026,1,55884E+18,No,1,2,0,2,1,0.00,2.50,2.50,0.00,0.00,12.50,12.50,0.00,0,0,0,0,2,6,1
1027,1,55884E+18,Deben asumir lo que les corresponde,6,35,0,2,1,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,6,1
1028,1,55884E+18,Mucha formación militar, pero nulo conocimiento de criminología,8,63,0,2,1,4.50,0.00,2.50,0.50,0.50,0.00,12.50,0.50,0,0,0,0,2,6,1
1029,1,55884E+18,El problema es que no existe un solo lineamiento claro para prevenir la delincuencia, más allá de las declaraciones de guerra sin fin,23,133,0,2,1,0.50,0.00,5.00,2.00,0.50,0.00,0.00,8.00,0,0,0,0,2,6,1
1030,1,55884E+18,No. El problema es que no existe un solo lineamiento claro para prevenir la delincuencia, más allá de las declaraciones de guerra sin fin. Mucha formación militar, pero nulo conocimiento de criminología. Deben asumir lo que les corresponde.,38,240,1,2,1,0.50,0.00,5.00,2.00,0.50,0.00,0.00,8.00,0,0,0,0,2,6,1
1031,1,55884E+18,No. El problema es que no existe un solo lineamiento claro para prevenir la delincuencia, más allá de las declaraciones de guerra sin fin. Mucha formación militar, pero nulo conocimiento de criminología. Deben asumir lo que les corresponde.,38,240,1,1,0,0.00,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0,0,0,0,2,6,1
